verse_id,pair,su_idx,tgt_idx,su_text,tgt_text,sim,len_ratio,punct_diff,ne_overlap,flag
1 Raja-Raja:1:33,su-id,1,1,"raja nimbalan, ""Putra kami Suleman tumpakkeun kana bigal titihan kami, anteurkeun ku maraneh jeung para gegeden karaton kami ka Cinyusu Gihon.","dan raja berkata kepada mereka: ""Bawalah para pegawai tuanmu ini, naikkan anakku Salomo ke atas bagal betina kendaraanku sendiri, dan bawa dia ke Gihon.",0.6938,0.862,1,1.0,Medium
1 Raja-Raja:1:34,su-id,1,1,"Lisahan di ditu ku Sadok jeung Nabi Natan, angkat raja nyangking Israil.",Imam Zadok dan nabi Natan harus mengurapi dia di sana menjadi raja atas Israel; kemudian kamu meniup sangkakala dan berseru: Hidup raja Salomo!,0.7114,0.538,4,1.0,Low
1 Raja-Raja:1:38,su-id,1,1,"Suleman dititihkeun kana bigal titihan Raja Daud, terus diiring ku Sadok, Natan, Benaya, jeung para pangawal pribadi raja, dianteurkeun ka Cinyusu Gihon.","Lalu pergilah imam Zadok, nabi Natan dan Benaya bin Yoyada, dengan orang Kreti dan orang Pleti, mereka menaikkan Salomo ke atas bagal betina raja Daud dan membawanya ke Gihon.",0.7348,0.848,2,1.0,Medium
1 Raja-Raja:1:39,su-id,3,2,"Geus kitu tarompet ditiup, ger jalma-jalma sarurak, ""Wilujeng Raja Suleman!""","Kemudian sangkakala ditiup, dan seluruh rakyat berseru: ""Hidup raja Salomo!""",0.7635,0.882,2,1.0,Medium
1 Raja-Raja:1:39,su-id,1,1,Ti dinya Imam Sadok ngaluarkeun wadah minyak jetun candakna ti Kemah Tepangan PANGERAN.,"Imam Zadok telah membawa tabung tanduk berisi minyak dari dalam kemah, lalu diurapinya Salomo.",0.6897,0.875,1,1.0,Medium
1 Raja-Raja:1:41,su-id,1,1,Sora anu sakitu ngagederna karungu ku Adonia jeung para ondangan anu kakara reres dalahar.,"Hal itu kedengaran kepada Adonia dan kepada semua undangan yang bersama-sama dengan dia, ketika mereka baru habis makan.",0.6223,0.682,1,1.0,Medium
1 Raja-Raja:1:42,su-id,1,1,"Tacan tutup sasauranana, dumadakan jol Yonatan bin Abyatar norojol.","Selagi ia berbicara, datanglah Yonatan anak imam Abyatar.",0.7142,0.909,0,1.0,Medium
1 Raja-Raja:1:43,su-id,2,2,Leresna mah Raja Daud parantos ngangkat Suleman jadi raja.,Tuan kita raja Daud telah mengangkat Salomo menjadi raja.,0.8196,1.0,0,1.0,High
1 Raja-Raja:1:43,su-id,1,1,"Tembal Yonatan, ""Nu mawi sanes!","Tetapi Yonatan menjawab Adonia: ""Tidak!",0.7588,1.0,2,1.0,Medium
1 Raja-Raja:1:44,su-id,1,1,"Raja nimbalan ka Sadok, Natan, Benaya, sareng kapetengan raja supados ngaping Suleman.","Raja telah menyuruh supaya imam Zadok, dan nabi Natan dan Benaya bin Yoyada, dengan orang Kreti dan orang Pleti, menyertai Salomo dan mereka menaikkan dia ke atas bagal betina raja.",0.6983,0.471,0,1.0,Low
1 Raja-Raja:1:46,su-id,1,1,Suleman ayeuna parantos jumeneng raja.,Salomo sekarang duduk di atas takhta kerajaan;,0.6201,0.75,1,1.0,Medium
1 Raja-Raja:1:47,su-id,1,1,"Sadaya gegeden karaton nawiskeun sumujudna ka Raja Daud, salaurna, 'Mugia Allah Jeng Gusti ngersakeun Suleman langkung kamashur batan Jeng Gusti.","juga pegawai-pegawai raja telah datang mengucap selamat kepada tuan kita raja Daud, dengan berkata: Kiranya Allahmu membuat nama Salomo lebih masyhur dari pada namamu dan takhtanya lebih agung dari pada takhtamu.",0.6839,0.639,2,1.0,Medium
1 Raja-Raja:1:49,su-id,1,1,"Tamu-tamu Adonia pohara ngagarebegna, tuluy budal baralik.","Maka semua undangan Adonia itu terkejut, lalu bangkit dan masing-masing pergi menurut jalannya.",0.6077,0.647,0,1.0,Medium
1 Raja-Raja:1:50,su-id,1,1,"Ari Adonia anu kacida sieuneunana ku Suleman gura-giru muru ka Kemah Tepangan PANGERAN, tuluy nangkeup kana tatandukan altar.","Takutlah Adonia kepada Salomo, sebab itu ia segera pergi memegang tanduk-tanduk mezbah.",0.6954,0.727,0,1.0,Medium
1 Raja-Raja:1:51,su-id,1,1,"Raja Suleman diuningaan, ""Adonia sieuneun ku Gusti.","Lalu diberitahukanlah kepada Salomo: ""Ternyata Adonia takut kepada raja Salomo, dan ia telah memegang tanduk-tanduk mezbah, serta berkata: Biarlah raja Salomo lebih dahulu bersumpah mengenai aku, bahwa ia takkan membunuh hambanya ini dengan pedang.""",0.6254,0.227,4,1.0,Low
1 Raja-Raja:1:52,su-id,1,1,"Raja Suleman ngawaler, ""Lamun enya rek satia, buukna salambar moal diganggu.","Lalu kata Salomo: ""Jika ia berlaku sebagai kesatria, maka sehelai rambutpun dari kepalanya tidak akan jatuh ke bumi, tetapi jika ternyata ia bermaksud jahat, haruslah ia dibunuh.""",0.6256,0.441,2,1.0,Low
1 Raja-Raja:1:56,su-id,1,1,"""Sembah puji ka PANGERAN, anu geus ngareureuhkeun umat-Na sakumaha jangji-Na.","""Terpujilah TUHAN yang memberikan tempat perhentian kepada umat-Nya Israel tepat seperti yang difirmankan-Nya; dari segala yang baik, yang telah dijanjikan-Nya dengan perantaraan Musa, hamba-Nya, tidak ada satupun yang tidak dipenuhi.",0.6227,0.386,3,0.0,Low
1 Raja-Raja:1:57,su-id,1,1,"Mugia PANGERAN Allah urang nyarengan sakumaha geus nyarengan ka karuhun urang, henteu ngantunkeun.","Kiranya TUHAN, Allah kita, menyertai kita sebagaimana Ia telah menyertai nenek moyang kita, janganlah Ia meninggalkan kita dan janganlah Ia membuangkan kita,",0.7486,0.577,3,1.0,Low
1 Raja-Raja:1:58,su-id,1,1,"Mugia urang ku Mantenna dijadikeun jalma-jalma anu satia ka Mantenna, sarta tunduk kana hukum-hukum jeung parentah-parentah-Na, anu bareto diandikakeun ka karuhun urang tea.","tetapi hendaklah dicondongkan-Nya hati kita kepada-Nya untuk hidup menurut segala jalan yang ditunjukkan-Nya, dan untuk tetap mengikuti segala perintah-Nya dan ketetapan-Nya dan peraturan-Nya yang telah diperintahkan-Nya kepada nenek moyang kita.",0.7481,0.739,1,1.0,Medium
1 Raja-Raja:1:59,su-id,2,1,"Mugia Mantenna salawasna mikawelas ka urang Israil jeung ka rajana, tur nyekapan pangabutuhna sapopoe,","Hendaklah perkataan yang telah kupohonkan tadi di hadapan TUHAN, dekat pada TUHAN, Allah kita, siang dan malam, supaya Ia memberikan keadilan kepada hamba-Nya dan kepada umat-Nya Israel menurut yang perlu pada setiap hari,",0.6377,0.381,3,1.0,Low
1 Raja-Raja:1:60,su-id,1,1,supaya bangsa-bangsa saalam dunya nyarahoeun yen teu aya deui Allah ngan PANGERAN.,"supaya segala bangsa di bumi tahu, bahwa Tuhanlah Allah, dan tidak ada yang lain,",0.7321,0.882,3,1.0,Low
1 Raja-Raja:1:61,su-id,1,1,"Mugia maraneh, umat Mantenna, tuhu tumutur ka PANGERAN Allah urang, nekanan hukum-hukum jeung parentah-parentah-Na salalawasna, kawas poe ieu.""","dan hendaklah kamu berpaut kepada TUHAN, Allah kita, dengan sepenuh hatimu dan dengan hidup menurut segala ketetapan-Nya dan dengan tetap mengikuti segala perintah-Nya seperti pada hari ini.""",0.7382,0.857,2,1.0,Medium
1 Raja-Raja:1:63,su-id,1,1,"Reana sato anu dikurbankeun, sapi dua puluh dua rebu, domba saratus dua puluh rebu, dijieun kurban panarima ngaresmikeun eta Bait Allah.",Sebagai korban keselamatannya kepada TUHAN Salomo mempersembahkan dua puluh dua ribu ekor lembu sapi dan seratus dua puluh ribu ekor kambing domba.,0.7308,0.92,3,1.0,Low
1 Raja-Raja:1:65,su-id,1,1,"Rengse ngurban, Suleman jeung sakumna bangsa Israil nekanan Pesta Saung Daun di dinya, di Bait Allah, lilana tujuh poe.","Lalu Salomo mengadakan perayaan pada waktu itu juga, di hadapan TUHAN, Allah kita, selama tujuh hari, bersama-sama dengan seluruh Israel, suatu jemaah yang besar, dari jalan masuk ke Hamat sampai sungai Mesir.",0.6993,0.561,3,1.0,Low
1 Raja-Raja:1:66,su-id,2,1,"Anjeunna pada muji ku sarerea, anu ngarasa bagja ku sagala berkah PANGERAN ka Daud abdi-Na jeung ka urang Israil, umat-Na.","Pada hari yang kedelapan disuruhnya bangsa itu pergi, maka mereka memohon berkat untuk raja, lalu pulang ke kemah mereka sambil bersukacita dan bergembira atas segala kebaikan yang telah dilakukan TUHAN kepada Daud, hamba-Nya, dan kepada orang Israel, umat-Nya.",0.6598,0.562,3,1.0,Low
1 Samuel:1:1,su-id,1,1,Samuel 1,Samuel 1,1.0,1.0,0,1.0,High
1 Samuel:1:2,su-id,1,1,"Boga bojo dua, Hana jeung Penina.","Orang ini mempunyai dua isteri: yang seorang bernama Hana dan yang lain bernama Penina; Penina mempunyai anak, tetapi Hana tidak.",0.7252,0.333,2,1.0,Low
1 Samuel:1:3,su-id,2,2,"Harita anu jadi imam PANGERAN teh duaan, putra Eli, jenenganana Hopni jeung Pinehas.","Di sana yang menjadi imam TUHAN ialah kedua anak Eli, Hofni dan Pinehas.",0.8722,0.938,1,1.0,High
1 Samuel:1:3,su-id,1,1,Saban-saban taun Elkana sok indit ngabakti jeung ngurban ka PANGERAN Nu Maha Kawasa di Silo.,Orang itu dari tahun ke tahun pergi meninggalkan kotanya untuk sujud menyembah dan mempersembahkan korban kepada TUHAN semesta alam di Silo.,0.7352,0.818,0,1.0,Medium
1 Samuel:1:7,su-id,1,1,"Kituna teh saban taun, unggal ka gedong PANGERAN tara teu dipeupeurih, nepi ka Hana ceurik jeung teu daekeun dahar-dahar acan.","Demikianlah terjadi dari tahun ke tahun; setiap kali Hana pergi ke rumah TUHAN, Penina menyakiti hati Hana, sehingga ia menangis dan tidak mau makan.",0.7833,0.893,1,1.0,Medium
1 Samuel:1:8,su-id,4,3,"Lain Akang teh leuwih nyaah ka Nyai ti batan ka barudak sapuluh?""","Bukankah aku lebih berharga bagimu dari pada sepuluh anak laki-laki?""",0.8289,1.0,0,1.0,High
1 Samuel:1:8,su-id,1,1,"Ku Elkana dibeberah, ""Nyai, ku naon ceurik?","Lalu Elkana, suaminya, berkata kepadanya: ""Hana, mengapa engkau menangis dan mengapa engkau tidak mau makan?",0.6568,0.524,2,1.0,Medium
1 Samuel:1:9,su-id,1,1,"(1:9-10) Dina hiji poe tas dalahar di gedong PANGERAN di Silo, Hana ngejat tuluy sasambat ka PANGERAN bari ceurik sesegruk.","Pada suatu kali, setelah mereka habis makan dan minum di Silo, berdirilah Hana, sedang imam Eli duduk di kursi dekat tiang pintu bait suci TUHAN,",0.6023,0.966,4,1.0,Low
1 Samuel:1:15,su-id,1,1,"Wangsul Hana, ""Bapa, abdi sanes keur mabok, teu nginum naon-naon.","Tetapi Hana menjawab: ""Bukan, tuanku, aku seorang perempuan yang sangat bersusah hati; anggur ataupun minuman yang memabukkan tidak kuminum, melainkan aku mencurahkan isi hatiku di hadapan TUHAN.",0.6652,0.5,2,1.0,Medium
1 Samuel:1:17,su-id,1,1,"Waler Eli, ""Euh, sing gede hate atuh, mugia paneda Nyai diijabah ku Allah Israil.""","Jawab Eli: ""Pergilah dengan selamat, dan Allah Israel akan memberikan kepadamu apa yang engkau minta dari pada-Nya.""",0.6571,0.833,3,1.0,Low
1 Samuel:1:20,su-id,1,2,"Hana ngandeg, tuluy ngalahirkeun hiji anak lalaki, seug dingaranan Samuel, da carekna, ""Beunang nyuhunkeun ti PANGERAN.""","Ia menamai anak itu Samuel, sebab katanya: ""Aku telah memintanya dari pada TUHAN.""",0.6786,0.783,4,1.0,Low
1 Samuel:1:21,su-id,1,1,"Geus meujeuhna Elkana sakulawarga ka Silo deui nyanggakeun kurban taunan, jeung mayar kaulna ka PANGERAN.","Elkana, laki-laki itu, pergi dengan seisi rumahnya mempersembahkan korban sembelihan tahunan dan korban nazarnya kepada TUHAN.",0.6409,0.81,1,1.0,Medium
1 Samuel:1:22,su-id,1,1,"Tapi Hana henteu milu, carekna ka salakina, ""Abdi mah engke bae ari si ujang parantos eureun nyusu.","Tetapi Hana tidak ikut pergi, sebab katanya kepada suaminya: ""Nanti apabila anak itu cerai susu, aku akan mengantarkan dia, maka ia akan menghadap ke hadirat TUHAN dan tinggal di sana seumur hidupnya.""",0.6611,0.538,2,1.0,Medium
1 Samuel:1:24,su-id,1,1,"Sanggeus disapih, Samuel ku Hana dibawa ka Silo, bari mawa sapi hiji umur tilu taun, tipung sapuluh kilo jeung anggur sawadah.","Setelah perempuan itu menyapih anaknya, dibawanyalah dia, dengan seekor lembu jantan yang berumur tiga tahun, satu efa tepung dan sebuyung anggur, lalu diantarkannya ke dalam rumah TUHAN di Silo.",0.7932,0.735,1,1.0,Medium
1 Samuel:1:25,su-id,1,1,"Sanggeus sapina dipeuncit, eta murangkalih teh dibawa ka Eli.","Setelah mereka menyembelih lembu, mereka mengantarkan kanak-kanak itu kepada Eli;",0.809,0.786,1,1.0,High
1 Samuel:1:28,su-id,1,1,"Ayeuna seja dibaktikeun ka PANGERAN, saumur hirupna sina ngawula ka Mantenna."" Geus kitu aranjeunna sembahyang di dinya ka PANGERAN.","Maka akupun menyerahkannya kepada TUHAN; seumur hidup terserahlah ia kiranya kepada TUHAN."" Lalu sujudlah mereka di sana menyembah kepada TUHAN.",0.7831,0.958,2,1.0,Medium
1 Samuel:1:29,su-id,1,1,Ku naon maneh jadi hawek kana pangbakti jeung kana kurban-kurban anu ku Kami dipundut ti umat?,"Mengapa engkau memandang dengan loba kepada korban sembelihan-Ku dan korban sajian-Ku, yang telah Kuperintahkan, dan mengapa engkau menghormati anak-anakmu lebih dari pada-Ku, sambil kamu menggemukkan dirimu dengan bagian yang terbaik dari setiap korban sajian umat-Ku Israel?",0.6048,0.38,3,1.0,Low
1 Samuel:1:30,su-id,3,2,"Anu ngajenan ka Kami ku Kami bakal diajenan deui, anu ngahina ka Kami ku Kami bakal dihina deui.","Sebab siapa yang menghormati Aku, akan Kuhormati, tetapi siapa yang menghina Aku, akan dipandang rendah.",0.6906,0.95,2,1.0,Medium
1 Samuel:1:32,su-id,1,1,"Maneh engke kari ngenes jeung sirik nenjo berkah anu ku Kami dipaparinkeun ka hiji urang Israil lianna, da kulawarga maneh mah saurang ge moal aya anu nepi ka kolot.",Maka engkau akan memandang dengan mata bermusuhan kepada segala kebaikan yang akan Kulakukan kepada Israel dan dalam keluargamu takkan ada seorang kakek untuk selamanya.,0.6021,0.806,1,1.0,Medium
1 Samuel:1:34,su-id,1,1,"Lamun anak maneh, Hopni jeung Pinehas geus paraeh duanana sapoe reujeung, eta tanda sagala anu ditimbalkeun ku Kami pasti ngajadi.","Inilah yang akan menjadi tanda bagimu, yakni apa yang akan terjadi kepada kedua anakmu itu, Hofni dan Pinehas: pada hari yang sama keduanya akan mati.",0.6214,0.793,1,1.0,Medium
1 Samuel:1:37,su-id,1,1,"Ti dinya Saul unjukan ka Allah, ""Upami abdi narajang ka urang Pelisti, kumaha tiasa kenging?"" Tapi harita Allah henteu ngawaler.","Saul bertanya kepada Allah: ""Bolehkah aku mengejar orang Filistin itu?",0.7087,0.5,3,1.0,Low
1 Samuel:1:38,su-id,1,1,"Seug Saul nimbalan ka para pamingpin rahayat, ""Ka darieu kabeh, jeung pariksa dosa naon anu geus dijieun poe ieu.","Lalu kata Saul: ""Datanglah ke mari, kamu segala pemuka rakyat; berusahalah mengetahui apa sebab dosa ini terjadi pada hari ini.",0.7974,0.92,3,1.0,Low
1 Samuel:1:39,su-id,1,1,"Kami sumpah demi jumenenging PANGERAN anu geus maparin kaunggulan ka Israil, sing saha anu salah, najan anak kami pisan, Yonatan, tan wande dipaehan!"" Tapi teu aya anu unjukan saurang-urang acan.","Sebab demi TUHAN yang hidup, yang menyelamatkan orang Israel, sekalipun itu disebabkan oleh Yonatan, anakku, maka ia pasti akan mati."" Tetapi seorangpun dari seluruh rakyat tidak ada yang menjawabnya.",0.6749,0.923,1,1.0,Medium
1 Samuel:1:40,su-id,1,1,"Saul nimbalan deui, ""Maraneh caricing beulah ditu, Yonatan jeung kami beulah dieu."" ""Sumangga ngiringan,"" jawab jalma-jalma.","Kemudian berkatalah ia kepada seluruh orang Israel: ""Kamu berdiri di sebelah yang satu dan aku serta anakku Yonatan akan berdiri di sebelah yang lain."" Lalu jawab rakyat kepada Saul: ""Perbuatlah apa yang kaupandang baik.""",0.7095,0.643,5,1.0,Low
1 Samuel:1:41,su-id,1,1,"Saul unjukan ka PANGERAN Allah Israil, ""Nun PANGERAN, naon margina Gusti henteu kersa ngawaler?","Lalu berkatalah Saul: ""Ya, TUHAN, Allah Israel, mengapa Engkau tidak menjawab hamba-Mu pada hari ini?",0.7121,0.783,2,1.0,Medium
1 Samuel:1:41,su-id,3,2,"Upami dosana asal ti Yonatan atanapi ti abdi, mugi diwaler ku Urim.","Jika kesalahan itu ada padaku atau pada anakku Yonatan, ya TUHAN, Allah Israel, tunjukkanlah kiranya Urim; tetapi jika kesalahan itu ada pada umat-Mu Israel, tunjukkanlah Tumim."" Lalu didapati Yonatan dan Saul, tetapi rakyat itu terluput.",0.666,0.304,5,1.0,Low
1 Samuel:1:42,su-id,1,1,"Saul nimbalan deui, ""Pilih antara kami jeung Yonatan."" Anu katujul Yonatan.","Kata Saul: ""Buanglah undi antara aku dan anakku Yonatan."" Lalu didapati Yonatan.",0.7981,0.941,2,1.0,Medium
1 Samuel:1:43,su-id,1,1,"Saul mariksa ka Yonatan, ""Hidep nyieun salah naon?"" Wangsul Yonatan, ""Neda madu saeutik.","Kata Saul kepada Yonatan: ""Beritahukanlah kepadaku apa yang telah kauperbuat."" Lalu Yonatan memberitahukan kepadanya, katanya: ""Memang, aku telah merasai sedikit madu dengan ujung tongkat yang ada di tanganku.",0.6961,0.541,3,1.0,Low
1 Samuel:1:44,su-id,1,1,"Timbalan Saul, ""Ama sing disiksa ku Allah mun hidep ku Ama henteu dipaehan.""","Kata Saul: ""Beginilah kiranya Allah menghukum aku, bahkan lebih lagi dari pada itu.",0.6218,1.0,1,1.0,Medium
1 Samuel:1:45,su-id,1,1,"Tapi balad arunjukan, ""Baruk Yonatan anu parantos ngalantarankeun urang Israil unggul sakieu ageungna, bade dipaehan?","Tetapi rakyat berkata kepada Saul: ""Masakan Yonatan harus mati, dia yang telah mendapat kemenangan yang besar ini di Israel?",0.7379,0.826,2,1.0,Medium
1 Samuel:1:45,su-id,4,4,"Sagala damelna dinten ieu estu kalayan panuyun Allah."" Kitu Yonatan dibela ku rahayat, henteu jadi dipaehan.","Sebab dengan pertolongan Allah juga dilakukannya hal itu pada hari ini."" Demikianlah rakyat membebaskan Yonatan, sehingga ia tidak harus mati.",0.6939,0.833,0,1.0,Medium
1 Samuel:1:45,su-id,3,3,"Demi PANGERAN anu jumeneng, rambutna salambar oge ulah aya anu murag.","Demi TUHAN yang hidup, sehelai rambutpun dari kepalanya takkan jatuh ke bumi!",0.6199,0.929,1,1.0,Medium
1 Samuel:1:47,su-id,1,1,"Sanggeus Saul jadi raja Israil, anjeunna terus merangan musuh-musuhna di mana-mana: Urang Moab, urang Amon, urang Edom, raja-raja Soba jeung urang Pelisti.","Setelah Saul mendapat jabatan raja atas Israel, maka berperanglah ia ke segala penjuru melawan segala musuhnya: melawan Moab, bani Amon, Edom, raja-raja negeri Zoba dan orang Filistin.",0.9395,0.971,0,1.0,High
1 Samuel:1:47,su-id,2,2,Unggal perang di mana-mana unggul bae.,"Dan ke manapun ia pergi, ia selalu mendapat kemenangan.",0.6637,0.818,1,1.0,Medium
1 Samuel:1:49,su-id,1,1,"Putra-putra Saul anu pameget nya eta: Yonatan, Iswi jeung Malkisua.","Anak-anak lelaki Saul ialah Yonatan, Yiswi dan Malkisua.",0.9361,0.8,1,1.0,High
1 Samuel:1:49,su-id,2,2,"Anu istri, nu kahiji Merab, nu kadua Mikal.","Nama kedua anaknya yang perempuan: yang tertua bernama Merab, yang termuda bernama Mikhal.",0.7359,0.688,2,1.0,Medium
1 Samuel:1:50,su-id,2,2,"Panglima perangna kapirayina, Abner, putra emangna anu jenengan Ner.","Panglima tentaranya bernama Abner, anak Ner, paman Saul.",0.8984,0.917,0,1.0,High
1 Samuel:1:50,su-id,1,1,Ari geureuhana Ahinoam binti Ahimaas.,"Isteri Saul bernama Ahinoam, anak Ahimaas.",0.6897,0.75,1,1.0,Medium
1 Samuel:1:51,su-id,1,1,"Ari Kis, ramana Saul, jeung Ner, ramana Abner, duanana putra Abiel.","Kish, ayah Saul, dan Ner, ayah Abner, adalah anak-anak Abiel.",0.9733,0.941,0,1.0,High
1 Samuel:1:54,su-id,1,1,"Sirah Goliat ku Daud dijingjing ka Yerusalem, ari pakarangna terus disimpen di kemahna.","Dan Daud mengambil kepala orang Filistin yang dipancungnya itu dan membawanya ke Yerusalem, tetapi senjata-senjata orang itu ditaruhnya dalam kemahnya.",0.771,0.625,0,1.0,Medium
1 Samuel:1:55,su-id,1,1,"Basa Daud enggeus jung arek ngalawan Goliat, Saul mariksa ka Abner panglima perangna, saurna, ""Abner, anak saha eta teh?"" Wangsul Abner, ""Duka Gusti, abdi teu terang.""","Ketika Saul melihat Daud pergi menemui orang Filistin itu, berkatalah ia kepada Abner, panglima tentaranya: ""Anak siapakah orang muda itu, Abner?"" Jawab Abner: ""Demi tuanku hidup, ya raja, sesungguhnya aku tidak tahu.""",0.8637,0.844,3,1.0,Low
1 Samuel:1:57,su-id,1,1,"Samulangna ka pasanggrahan tas ngarubuhkeun Goliat, Daud ku Abner dideuheuskeun deui ka Saul.","Ketika Daud kembali sesudah mengalahkan orang Filistin itu, maka Abner memanggilnya dan membawanya menghadap Saul, sedang kepala orang Filistin itu masih ada di tangannya.",0.635,0.556,1,1.0,Medium
1 Samuel:1:58,su-id,1,1,"Ku Saul dipariksa, ""Ari hidep anak saha?"" Wangsul Daud, ""Dawuh Gusti, abdi pecilna Isai rahayat Gusti ti Betlehem.""","Kata Saul kepadanya: ""Anak siapakah engkau, ya orang muda?"" Jawab Daud: ""Anak hamba tuanku, Isai, orang Betlehem itu.""",0.8762,0.931,2,1.0,Medium
1 Tawarikh:1:1,su-id,1,1,Tawarikh 1,Tawarikh 1,1.0,1.0,0,1.0,High
1 Tawarikh:1:4,su-id,2,1,"Enoh puputra Sem, Ham jeung Yapet.","Nuh, Sem, Ham dan Yafet.",0.7822,1.0,1,1.0,Medium
1 Tawarikh:1:5,su-id,1,1,"Yapet puputra Gomer, Magog, Madai, Yawan, Tubal, Mesek jeung Tiras, anu masing-masing jadi karuhun jalma-jalma anu marake ngaran eta.","Keturunan Yafet ialah Gomer, Magog, Madai, Yawan, Tubal, Mesekh dan Tiras.",0.7486,0.567,1,1.0,Medium
1 Tawarikh:1:6,su-id,1,1,"Gomer nurunkeun urang Askenas, Ripat jeung Togarma.","Keturunan Gomer ialah Askenas, Difat dan Togarma.",0.7596,1.0,0,1.0,Medium
1 Tawarikh:1:7,su-id,1,1,"Yawan nurunkeun urang Elisa, Sepanyol, Siprus jeung Rodes.","Keturunan Yawan ialah Elisa, Tarsis, orang Kitim dan orang Rodanim.",0.6724,0.846,0,1.0,Medium
