book,chapter,verse,en_text,id_text,su_text
1 Petrus,1,11,They probed into what person or time the Spirit of Christ within them was indicating when he testified beforehand about the sufferings appointed for Christ and his subsequent glory.,"Dan mereka meneliti saat yang mana dan yang bagaimana yang dimaksudkan oleh Roh Kristus, yang ada di dalam mereka, yaitu Roh yang sebelumnya memberi kesaksian tentang segala penderitaan yang akan menimpa Kristus dan tentang segala kemuliaan yang menyusul sesudah itu.","Anu ditalungtik teh kumaha jeung jaman mana pijadieunana eta hal anu ti samemehna keneh geus ditujul ku Roh Kristus ku anjeun anu aya di jero diri aranjeunna, anu ngandikakeun hal kasangsaraan anu baris disorang ku Kristus, kitu deui hal kamulyaan Anjeunna sabada sangsara."
1 Petrus,1,12,"They were shown that they were serving not themselves but you, in regard to the things now announced to you through those who proclaimed the gospel to you by the Holy Spirit sent from heaven – things angels long to catch a glimpse of.","Kepada mereka telah dinyatakan, bahwa mereka bukan melayani diri mereka sendiri, tetapi melayani kamu dengan segala sesuatu yang telah diberitakan sekarang kepada kamu dengan perantaraan mereka, yang oleh Roh Kudus, yang diutus dari sorga, menyampaikan berita Injil kepada kamu, yaitu hal-hal yang ingin diketahui oleh malaikat-malaikat.","Aranjeunna geus diuningaan ku Allah, yen anu keur ditalungtikna teh jang aranjeun, lain jang aranjeunna. Ayeuna warta perkara eta teh geus kadarenge ku aranjeun ti jalma-jalma anu ngawartakeun Injil Kasalametan. Aranjeunna ngawawarkeun eta Injil Kasalametan teh kalawan pitulungna Roh Suci anu dilungsurkeun ti sawarga. Kana hal ieu sanajan para malaikat oge harayangeun uninga."
1 Petrus,1,13,"Therefore, get your minds ready for action by being fully sober, and set your hope completely on the grace that will be brought to you when Jesus Christ is revealed.","Sebab itu siapkanlah akal budimu, waspadalah dan letakkanlah pengharapanmu seluruhnya atas kasih karunia yang dianugerahkan kepadamu pada waktu penyataan Yesus Kristus.",Ku sabab eta kudu sadia-sadia. Kudu sayaga sarta sing anteb ngarep-ngarep sih kurnia Allah anu bakal dipaparinkeun dina waktu Yesus Kristus sumping engke.
1 Petrus,1,14,"Like obedient children, do not comply with the evil urges you used to follow in your ignorance,","Hiduplah sebagai anak-anak yang taat dan jangan turuti hawa nafsu yang menguasai kamu pada waktu kebodohanmu,","Masing ngesto ka Allah, jeung ulah nurutkeun deui kahayang-kahayang napsu anu bareto basa keur sakarep-karep keneh."
1 Petrus,1,15,"but, like the Holy One who called you, become holy yourselves in all of your conduct,","tetapi hendaklah kamu menjadi kudus di dalam seluruh hidupmu sama seperti Dia yang kudus, yang telah memanggil kamu,","Sabalikna masing suci kalakuan, sabab Allah anu geus nyaur aranjeun teh suci,"
1 Petrus,1,16,"for it is written, “You shall be holy,because I am holy.”","sebab ada tertulis: Kuduslah kamu, sebab Aku kudus.","sakumaha ceuk Kitab Suci, ""Maraneh kudu suci, sabab Kami teh suci."""
1 Petrus,1,17,"And if you address as Father the one who impartially judges according to each one’s work, live out the time of your temporary residence here in reverence.","Dan jika kamu menyebut-Nya Bapa, yaitu Dia yang tanpa memandang muka menghakimi semua orang menurut perbuatannya, maka hendaklah kamu hidup dalam ketakutan selama kamu menumpang di dunia ini.","Aranjeun ari neneda ka Allah, ka Mantenna nyebut Ama. Mantenna nimbang perkara manusa tara pilih kasih, kabeh satimpal jeung kalakuanana masing-masing. Ku sabab kitu meungpeung keur di dunya, umur teh kudu dipake ngagungkeun ka Mantenna."
1 Petrus,1,18,"You know that from your empty way of life inherited from your ancestors you were ransomed – not by perishable things like silver or gold,","Sebab kamu tahu, bahwa kamu telah ditebus dari cara hidupmu yang sia-sia yang kamu warisi dari nenek moyangmu itu bukan dengan barang yang fana, bukan pula dengan perak atau emas,","Aranjeun geus terang, naon anu ku Mantenna dianggo nebus aranjeun supaya bebas tina kalakuan anu taya paedahna tuturunan ti karuhun. Lain ku barang anu sok ruksak saperti upamana perak atawa emas,"
1 Petrus,1,19,"but by precious blood like that of an unblemished and spotless lamb, namely Christ.","melainkan dengan darah yang mahal, yaitu darah Kristus yang sama seperti darah anak domba yang tak bernoda dan tak bercacat.","tapi ku anu kacida mulyana, ku anu diibaratkeun ""domba anu taya cacad kuciwana"", nya eta Kristus anu dikurbankeun ka Allah."
1 Petrus,1,20,He was foreknown before the foundation of the world but was manifested in these last times for your sake.,"Ia telah dipilih sebelum dunia dijadikan, tetapi karena kamu baru menyatakan diri-Nya pada zaman akhir.","Kristus ku Allah geus dipilih ti samemeh dunya diadegkeun, sarta ayeuna dina mangsa-mangsa geus rek ahir jaman, Anjeunna sumping ka dunya baris nyalametkeun aranjeun."
1 Petrus,1,21,"Through him you now trust in God, who raised him from the dead and gave him glory, so that your faith and hope are in God.","Oleh Dialah kamu percaya kepada Allah, yang telah membangkitkan Dia dari antara orang mati dan yang telah memuliakan-Nya, sehingga imanmu dan pengharapanmu tertuju kepada Allah.","Kristus teh geus jadi jalan sangkan dulur-dulur percaya ka Allah, anu nanghikeun Anjeunna ti nu maraot sarta anu maparin kamulyaan. Ku hal eta percaya teh kudu ka Allah, ngaharep teh kudu ka Allah."
1 Petrus,1,22,You have purified your souls by obeying the truth in order to show sincere mutual love. So love one another earnestly from a pure heart.,"Karena kamu telah menyucikan dirimu oleh ketaatan kepada kebenaran, sehingga kamu dapat mengamalkan kasih persaudaraan yang tulus ikhlas, hendaklah kamu bersungguh-sungguh saling mengasihi dengan segenap hatimu.","Ayeuna aranjeun geus anut kana hal anu sayakti, geus nyarucikeun diri, geus baroga kanyaah ka papada batur sakapercayaan, geus silih pikanyaah saiklas-iklasna."
1 Petrus,1,23,"You have been born anew, not from perishable but from imperishable seed, through the living and enduring word of God.","Karena kamu telah dilahirkan kembali bukan dari benih yang fana, tetapi dari benih yang tidak fana, oleh firman Allah, yang hidup dan yang kekal.","Sabab ku karana sabda Allah anu sipatna hirup tur langgeng, aranjeun geus jadi jalma anyar, lir anu dijurukeun deui, lain ku manusa anu sipatna keuna ku paeh, tapi ku rama nu sipat langgeng."
1 Petrus,1,24,"Forall fleshis like grassand all its glory like the flower of the grass;the grass withers and the flower falls off,","Sebab: ""Semua yang hidup adalah seperti rumput dan segala kemuliaannya seperti bunga rumput, rumput menjadi kering, dan bunga gugur,","Karana ceuk Kitab Suci: ""Jalma mah kabeh saibarat jukut, harkatna ge saibarat kembang jukut. Jukut tangtu alum, kembangna ge maruragan,"
1 Petrus,1,25,but the word of the Lordendures forever.And this is the word that was proclaimed to you.,"tetapi firman Tuhan tetap untuk selama-lamanya."" Inilah firman yang disampaikan Injil kepada kamu.","tapi sabda Pangeran mah tetep salalanggengna."" Tah eta sabda teh nya eta Injil Kasalametan, anu geus diwawarkeun ka aranjeun tea."
1 Raja-Raja,1,1,Raja-raja 1,Raja-raja 1,Raja-raja 1
1 Raja-Raja,1,2,"His servants advised him, “A young virgin must be found for our master, the king, to take care of the king’s needs and serve as his nurse. She can also sleep with you and keep our master, the king, warm.”","Lalu para pegawainya berkata kepadanya: ""Hendaklah dicari bagi tuanku raja seorang perawan yang muda, untuk melayani dan merawat raja; biarlah ia berbaring di pangkuanmu, sehingga badan tuanku raja menjadi panas.""","Mantri-mantrina arunjukan, ""Gusti, saena mah Gusti teh aya anu ngamemenan ulah petot-petot, sareng kedah aya anu ngarencangan ebog supados haneut. Bade dipangmilariankeun budak parawan."""
1 Raja-Raja,1,3,"So they looked through all Israel for a beautiful young woman and found Abishag, a Shunammite, and brought her to the king.","Maka di seluruh daerah Israel dicarilah seorang gadis yang cantik, dan didapatlah Abisag, gadis Sunem, lalu dibawa kepada raja.","Seug dipangmilariankeun mojang geulis ti sakuliah Israil. Manggih di Sunem, ngaranna Abisag."
1 Raja-Raja,1,4,"The young woman was very beautiful; she became the king’s nurse and served him, but the king did not have sexual relations with her.","Gadis itu amat cantik, dan ia menjadi perawat raja dan melayani dia, tetapi raja tidak bersetubuh dengan dia.","Nyi mojang teh teuing ku geulis, tuluy dideuheuskeun ka raja, dibakukeun ngamemenan jeung maturan ebog wungkul, ku raja teu ditemahan."
1 Raja-Raja,1,5,"Now Adonijah, son of David and Haggith, was promoting himself, boasting, “I will be king!” He managed to acquire chariots and horsemen, as well as fifty men to serve as his royal guard.","Lalu Adonia, anak Hagit, meninggikan diri dengan berkata: ""Aku ini mau menjadi raja."" Ia melengkapi dirinya dengan kereta-kereta dan orang-orang berkuda serta lima puluh orang yang berlari di depannya.","(1:5-6) Sanggeus Absalom teu aya, putra Daud anu pangageungna tinggal Adonia, putra ti Hagit. Ieu oge kasep pisan. Saumurna ku Daud tara pisan diseuseul atawa digetrik-getrik. Adonia hayangeun jadi raja, tuluy nyadiakeun kareta jeung kudana katut pangawal pribadi lima puluh urang."
1 Raja-Raja,1,6,"(Now his father had never corrected him by saying, “Why do you do such things?” He was also very handsome and had been born right after Absalom.)","Selama hidup Adonia ayahnya belum pernah menegor dia dengan ucapan: ""Mengapa engkau berbuat begitu?"" Iapun sangat elok perawakannya dan dia adalah anak pertama sesudah Absalom.",
1 Raja-Raja,1,7,"He collaborated with Joab son of Zeruiah and with Abiathar the priest, and they supported him.","Maka berundinglah ia dengan Yoab, anak Zeruya dan dengan imam Abyatar dan mereka menjadi pengikut dan pembantu Adonia.",Ti dinya ngajak pasini ka Yoab putra ibu Seruya jeung ka Imam Abyatar. Aranjeunna nyatujuan jeung sanggup ngabantu.
1 Raja-Raja,1,8,"But Zadok the priest, Benaiah son of Jehoiada, Nathan the prophet, Shimei, Rei, and David’s elite warriors did not ally themselves with Adonijah.",Tetapi imam Zadok dan Benaya bin Yoyada dan nabi Natan dan Simei dan Rei dan para pahlawan Daud tidak memihak kepada Adonia.,"Imam Sadok, Benaya bin Yoyada, Nabi Natan, Simei, Rei, jeung kapetengan raja henteu pipilueun."
1 Raja-Raja,1,9,"Adonijah sacrificed sheep, cattle, and fattened steers at the Stone of Zoheleth near En Rogel. He invited all his brothers, the king’s sons, as well as all the men of Judah, the king’s servants.","Sesudah itu Adonia mempersembahkan domba, lembu dan ternak gemukan sebagai korban dekat batu Zohelet yang ada di samping En-Rogel, lalu mengundang semua saudaranya, anak-anak raja, dan semua orang Yehuda, pegawai-pegawai raja;","Dina hiji poe Adonia ngayakeun kurban domba, sapi jalu jeung anak sapi anu lalintuh di hiji tempat anu ngaranna Cadas Oray deukeut cinyusu En Rogel, ngondangan rayi-rayina putra-putra raja anu pameget jeung para mantri raja urang Yuda."
1 Raja-Raja,1,10,"But he did not invite Nathan the prophet, Benaiah, the elite warriors, or his brother Solomon.","tetapi nabi Natan dan Benaya dan para pahlawan dan Salomo, adiknya, tidak diundangnya.","Ari Suleman raina, Nabi Natan, Benaya, jeung pangawal pribadi raja mah henteu diondang."
1 Raja-Raja,1,11,"Nathan said to Bathsheba, Solomon’s mother, “Has it been reported to you that Haggith’s son Adonijah has become king behind our master David’s back?","Lalu berkatalah Natan kepada Batsyeba, ibu Salomo: ""Tidakkah engkau mendengar, bahwa Adonia anak Hagit, telah menjadi raja, sedang tuan kita Daud tidak mengetahuinya?","Nabi Natan misaur ka Batseba, ""Parantos kenging wartos? Adonia putra Hagit ngarajakeun anjeun! Gusti urang, Daud, teu uningaeun!"
1 Raja-Raja,1,12,Now let me give you some advice as to how you can save your life and your son Solomon’s life.,"Karena itu, baiklah kuberi nasihat kepadamu, supaya engkau dapat menyelamatkan nyawamu dan nyawa anakmu Salomo.","Supados Nyi Raja sareng putra Suleman salamet, Bapa seja ngemutan."
1 Raja-Raja,1,13,"Visit King David and say to him, ‘My master, O king, did you not solemnly promise your servant, “Surely your son Solomon will be king after me; he will sit on my throne”? So why has Adonijah become king?’","Pergilah masuk menghadap raja Daud dan katakan kepadanya: Bukankah tuanku sendiri, ya rajaku, telah bersumpah kepada hambamu ini: Anakmu Salomo, akan menjadi raja sesudah aku dan dialah yang akan duduk di atas takhtaku? Mengapakah sekarang Adonia menjadi raja?","Enggal deuheusan Sang Raja, saurkeun, ‘Gusti teh sanes parantos ikrar yen pun anak Suleman bade dijenengkeun raja, gegentos Gusti? Geuning ayeuna Adonia anu jadi raja?’"""
1 Raja-Raja,1,14,"While you are still there speaking to the king, I will arrive and verify your report.”","Dan selagi engkau berbicara di sana dengan raja, akupun akan masuk pula dan menyokong perkataanmu itu.""","Saur Natan deui, ""Engke sabot Nyi Raja unjukan, Bapa ge bade ngadeuheus nimpalan pihatur."""
1 Raja-Raja,1,15,"So Bathsheba visited the king in his private quarters. (The king was very old, and Abishag the Shunammite was serving the king.)","Jadi masuklah Batsyeba menghadap raja ke dalam kamarnya. Waktu itu raja sudah sangat tua dan Abisag, gadis Sunem itu, melayani raja.","Batseba angkat nepangan raja, sup ka pajuaran. Raja teh geus sepuh pisan, keur dimemenan ku nyi Abisag urang Sunem."
1 Raja-Raja,1,16,"Bathsheba bowed down on the floor before the king. The king said, “What do you want?”","Lalu Batsyeba berlutut dan sujud menyembah kepada raja. Raja bertanya: ""Ada yang kauingini?""","Batseba nyampoyong dat nyembah. Ku raja dipariksa, ""Aya naon, Nyai?"""
1 Raja-Raja,1,17,"She replied to him, “My master, you swore an oath to your servant by theLordyour God, ‘Solomon your son will be king after me and he will sit on my throne.’","Lalu perempuan itu berkata kepadanya: ""Tuanku sendiri telah bersumpah demi TUHAN, Allahmu, kepada hambamu ini: Anakmu Salomo akan menjadi raja sesudah aku, dan ia akan duduk di atas takhtaku.","Pok ngawangsul, ""Gusti panutan! Kapungkur Gusti parantos ikrar kalayan nyebat pajenengan PANGERAN, Allah panutan Jeng Raja, yen Suleman tangtos didamel raja gegentos Gusti."
1 Raja-Raja,1,18,"But now, look, Adonijah has become king! But you, my master the king, are not even aware of it!","Tetapi sekarang, lihatlah, Adonia telah menjadi raja, sedang tuanku raja sendiri tidak mengetahuinya.",Ayeuna anu jadi raja teh Adonia. Gusti teu uninga!
1 Raja-Raja,1,19,"He has sacrificed many cattle, steers, and sheep and has invited all the king’s sons, Abiathar the priest, and Joab, the commander of the army, but he has not invited your servant Solomon.","Ia telah menyembelih banyak lembu, ternak gemukan dan domba, dan telah mengundang semua anak raja dan imam Abyatar dan Yoab, panglima itu, tetapi hambamu Salomo tidak diundangnya.","Anjeunna parantos ngadamel kurban pirang-pirang sapi, domba sareng anak sapi anu lalintuh, ngondangan putra-putra anu pameget, Imam Abyatar, sareng Panglima Yoab. Putra Gusti mah Suleman henteu diondang."
1 Raja-Raja,1,20,"Now, my master, O king, all Israel is watching anxiously to see who is named to succeed my master the king on the throne.","Dan kepadamulah, ya tuanku raja, tertuju mata seluruh orang Israel, supaya engkau memberitahukan kepada mereka siapa yang akan duduk di atas takhta tuanku raja sesudah tuanku.","Gusti panutan, bangsa Israil nuju ngajeng-ngajeng timbalan, harayang terangeun saha anu bakal jadi raja gegentos Gusti."
